http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10440&demoKey=d,Albertus Magnus College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10668&demoKey=d,Asnuntuck Community College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10684&demoKey=d,Capital Community College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=111406&demoKey=d,Carrington College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=113404&demoKey=d,Carrington College California,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=15553&demoKey=d,Chamberlain College of Nursing,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10443&demoKey=d,Connecticut College,Connecticut
http://www.devry.efollett.com/,DeVry University Online and Centers,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10597&demoKey=d,Fairfield University,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10597&demoKey=d,Gateway Community College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=160404&demoKey=d,Goodwin College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10664&demoKey=d,Housatonic Community College,Connecticut
http://www.devry.efollett.com/,Keller Graduate School of Management,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=49407&demoKey=d,Lyme Academy College of Fine Arts,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10653&demoKey=d,Manchester Community College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10724&demoKey=d,Middlesex Community College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=133404&demoKey=d,Naugatuck Valley Community College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10693&demoKey=d,Northwestern Connecticut Community College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=133905&demoKey=d,Norwalk Community College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=133906&demoKey=d,Quinebaug Valley Community College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=133907&demoKey=d,Quinebaug Valley Community College Willimantic Ctr,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10494&demoKey=d,Quinnipiac University,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=131404&demoKey=d,Quinnipiac University North Haven,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10615&demoKey=d,Sacred Heart University,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10274&demoKey=d,Saint Joseph College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10620&demoKey=d,Three Rivers Community College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=133904&demoKey=d,Tunxis Community College,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10195&demoKey=d,University Of Hartford,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10270&demoKey=d,University Of New Haven,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=17353&demoKey=d,University of Bridgeport,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10115&demoKey=d,Wesleyan University,Connecticut
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=111406&demoKey=d,Carrington College,Delaware
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=113404&demoKey=d,Carrington College California,Delaware
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=15553&demoKey=d,Chamberlain College of Nursing,Delaware
http://www.devry.efollett.com/,DeVry University Online and Centers,Delaware
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10738&demoKey=d,Delaware State University,Delaware
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=14578&demoKey=d,Delaware Technical & Community College,Delaware
http://www.devry.efollett.com/,Keller Graduate School of Management,Delaware
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10061&demoKey=d,American University,District of Columbia
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=111406&demoKey=d,Carrington College,District of Columbia
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=113404&demoKey=d,Carrington College California,District of Columbia
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=15553&demoKey=d,Chamberlain College of Nursing,District of Columbia
http://www.devry.efollett.com/,DeVry University Online and Centers,District of Columbia
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10370&demoKey=d,George Washington University,District of Columbia
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10370&demoKey=d,Georgetown University,District of Columbia
http://www.devry.efollett.com/,Keller Graduate School of Management,District of Columbia
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10559&demoKey=d,The Catholic University Of America,District of Columbia
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10105&demoKey=d,Trinity,District of Columbia
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10408&demoKey=d,University Of The District Of Columbia,District of Columbia
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=11528&demoKey=d,Ave  Maria University,Florida
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10078&demoKey=d,Barry University,Florida
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10133&demoKey=d,Barry University-School Of Law,Florida
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=10539&demoKey=d,Bethune-Cookman University,Florida
http://www.bkstr.com/webapp/wcs/stores/servlet/StoreCatalogDisplay?catalogId=10001&langId=-1&storeId=111406&demoKey=d,Carrington College,Florida
,Carrington College California,Florida
,Chamberlain College of Nursing,Florida

